Row,Document Number,Receive Date,Form Status,Form Status Date,Complainant Connection,Facility Type,Well Name,Well Number,API State Code,API County Code,API Sequence Number,Facility Name,Facility ID,County Name,Qtr Qtr,Section,Township,Range,Meridian,Operator Number,Operator,Initial Contact Date,Method Received,Routed Agency,Issue Category,Issue Description,Issue Resolution,Issue Resolved Date,Letter Sent,NOAV,NOAV Number,Form 19,Form 19 Number,Form 27,Form 27 Number,id,api_number,api_county,county_name,well_number,well_name,lease_number,is_vertical,is_drifted,is_deviated,is_horizontal,facility_id,location_id,location_name,status_code,status_date,operator_number,operator_name,field_code,field_name,usgs_elevation,longitude,latitude,utm_x,utm_y,section,township,range,qtr_qtr,meridian,dist_n_s,dir_n_s,dist_e_w,dir_e_w,loc_qual,is_denver_basin,is_wattenberg,is_piceance_basin,is_raton_basin,is_san_juan_basin,is_denver_aquifer,is_fracked,has_frac_focus_report,ff_job_start_date,ff_job_end_date,ff_reported_date,ff_job_prior_to_rule_205,ff_days_to_report,completion_data_confidential,scout_card_url,created_at,updated_at,is_other_basin
25,200443455,8/6/2017,APPROVED,8/6/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/7/2017,Online Tool,,ODOR,"Location: Pratt
Issue: Petroleum odor, winds from the N 8MPH, 33% Humidity, 78 degrees. Symptoms, sinuses burn (8/4/2017, 8:00PM).",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
26,200443454,8/4/2017,ON HOLD,8/4/2017,Nearby resident,WELL,,,5.0,123,15040,PEZOLDT,247243.0,WELD,NWNE,32,1N,68W,6,10459.0,EXTRACTION OIL & GAS INC,8/4/2017,Online Tool,,ODOR,"Location: 2112 Primrose Lane- South side of house
Issue: Early in the mornings, and later in the afternoons, there has been a rotting smell on the south side of my house. This smell has been so strong, I thought there was a dead animal in my bush. After searching through all my vegetation, no animal was found. The smell comes and goes when the wind stops. I only smell it early morning or late afternoon. The smell is so strong that my children were unable to play in the front yard.",,,,,,,,,,12315040.0,05-123-15040,123.0,Weld,1-32,PEZOLDT,,t,f,f,f,247243.0,327698.0,PEZOLDT-61N68W 32NWNE,PR,1991-08-06,10459.0,EXTRACTION OIL & GAS LLC,90750.0,WATTENBERG,5139.05,-105.02383300000001,40.012049,497966.0,4429100.0,32.0,1N,68W,NWNE,6,990.0,N,1650.0,E,ACTUAL LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12315040&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
27,200443453,8/4/2017,ON HOLD,8/4/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/4/2017,Online Tool,,ODOR,"For the last several weeks there is a STRONG gas/sulfer smell. It seemed to be coming from the creek next to our house, but I don't think that's the original source as it engulfs the entire house and surrounding houses. It's been so strong that we've had to close up all windows/doors and fear to let the children or dogs outside in the morning.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
28,200443452,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/4/2017,Online Tool,,ODOR,"Location: Pratt site at Cty Rds 4 & 5 in Erie.
Issue: Strong petrochemical smell coming from the Pratt site, varies with wind gusts. Temperature 61 degrees, wind from the NW at 5-8mph, 45% humidity.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
29,200443451,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,067,07741,ANNALA FEDERAL A,216135.0,LA PLATA,NENW,15,34N,8W,N,10000.0,BP AMERICA PRODUCTION COMPANY,8/3/2017,Online Tool,,NOISE,"Location: Anala Federal A1 well, nearest address 989 CR 510 Lat 37.21965148 Lon -107.7333851 
Issue: When I bought my property Mar 2016, this well was not as loud and not in use 24-7. Occasionally it gets extremely loud, to the point where I can't be outside or I lose my mind. I have to have a fan on inside at night or I hear that constant popping sound. I have a tenant above my garage, and he can't sleep at night with the noise. BP has responded at least 3 different times over the past year when the noise is out of control, and they make it tolerable. However, they Band-Aid the problem and it continues to keep happening. Recently, the well has been running 24-7. A few weeks ago I complained about the noise, and per Miles at BP, a field supervisor went to inspect the well. She said the noise level was within compliance and again they ""Band-Aided"" the problem. The problem, and my biggest complaint, is this old cheap rusted exhaust system on the well. It constantly breaks and falls apart and becomes extremely loud. They go re-connect the same old rusted leaking pipe and cheap muffler system. This involves wrapping wire and tinfoil around it, which I'm surprised could be within compliance. I have offered several times to buy a new pipe and muffler myself, but BP doesn't seem interested. I've taken pics and videos of the system and they say as long as it's within ""compliance"" they won't do anything. I think a lot of my noise problem is seeping from the old rusted exhaust pipe that they continue to use. I know the system could be quiet and tolerable, and would stop breaking down if they just put a new pipe and ""acceptable"" muffler on the system. I would do if myself if I was allowed to. I'm tired of calling them and having them come out to bandage up the problem, when it could be fixed. This would be a huge relief for myself and my family as well as my tenant. I could lose my rental income because of the noise, and I'm afraid I'll have trouble selling the house because of the well. I think putting a new exhaust system on the well is a completely acceptable solution, especially when I've offered to pay for it, but BP continues to use the old rickety, rusty system. There is also a sound barrier wall on the wrong side of the well, I've asked several times if they can move the wall, but they snicker. There is nothing on the other side of the wall, and it actually amplifies the sound toward my house. The field guys just shove the end of the rusty old broken exhaust pipe under the wall, pointing away from my house. Last time I complained, the exhaust pipe was completely broken in half offering no noise relief, they just removed the broken piece and connected the same rusty pipe to the same cheap muffler. (the pipe eventually falls out of the old muffler and becomes extremely loud). BP said they ""ordered a new pipe"" which never happened. The metal housing on the old motor occasionally becomes loose and makes a ridiculous clanking and rattling sound as well.",,,,,,,,,,6707741.0,05-067-07741,67.0,La Plata,1,ANNALA FEDERAL A,C-001721,f,f,f,t,216135.0,326263.0,ANNALA FEDERAL GAS UNIT A-M34N8W 15NENW,PR,2007-09-26,10000.0,BP AMERICA PRODUCTION COMPANY,38300.0,IGNACIO BLANCO,6865.53,-107.73341,37.21966,257468.0,4122740.0,15.0,34N,8W,NENW,N,1013.0,N,2462.0,W,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06707741&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
30,200443451,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,067,07741,ANNALA FEDERAL A,216135.0,LA PLATA,NENW,15,34N,8W,N,10000.0,BP AMERICA PRODUCTION COMPANY,8/3/2017,Online Tool,,NOISE,"Location: Anala Federal A1 well, nearest address 989 CR 510 Lat 37.21965148 Lon -107.7333851 
Issue: When I bought my property Mar 2016, this well was not as loud and not in use 24-7. Occasionally it gets extremely loud, to the point where I can't be outside or I lose my mind. I have to have a fan on inside at night or I hear that constant popping sound. I have a tenant above my garage, and he can't sleep at night with the noise. BP has responded at least 3 different times over the past year when the noise is out of control, and they make it tolerable. However, they Band-Aid the problem and it continues to keep happening. Recently, the well has been running 24-7. A few weeks ago I complained about the noise, and per Miles at BP, a field supervisor went to inspect the well. She said the noise level was within compliance and again they ""Band-Aided"" the problem. The problem, and my biggest complaint, is this old cheap rusted exhaust system on the well. It constantly breaks and falls apart and becomes extremely loud. They go re-connect the same old rusted leaking pipe and cheap muffler system. This involves wrapping wire and tinfoil around it, which I'm surprised could be within compliance. I have offered several times to buy a new pipe and muffler myself, but BP doesn't seem interested. I've taken pics and videos of the system and they say as long as it's within ""compliance"" they won't do anything. I think a lot of my noise problem is seeping from the old rusted exhaust pipe that they continue to use. I know the system could be quiet and tolerable, and would stop breaking down if they just put a new pipe and ""acceptable"" muffler on the system. I would do if myself if I was allowed to. I'm tired of calling them and having them come out to bandage up the problem, when it could be fixed. This would be a huge relief for myself and my family as well as my tenant. I could lose my rental income because of the noise, and I'm afraid I'll have trouble selling the house because of the well. I think putting a new exhaust system on the well is a completely acceptable solution, especially when I've offered to pay for it, but BP continues to use the old rickety, rusty system. There is also a sound barrier wall on the wrong side of the well, I've asked several times if they can move the wall, but they snicker. There is nothing on the other side of the wall, and it actually amplifies the sound toward my house. The field guys just shove the end of the rusty old broken exhaust pipe under the wall, pointing away from my house. Last time I complained, the exhaust pipe was completely broken in half offering no noise relief, they just removed the broken piece and connected the same rusty pipe to the same cheap muffler. (the pipe eventually falls out of the old muffler and becomes extremely loud). BP said they ""ordered a new pipe"" which never happened. The metal housing on the old motor occasionally becomes loose and makes a ridiculous clanking and rattling sound as well.",,,,,,,,,,6707741.0,05-067-07741,67.0,La Plata,1,ANNALA FEDERAL A,C-001721,f,f,f,t,216135.0,326263.0,ANNALA FEDERAL GAS UNIT A-M34N8W 15NENW,PR,2007-09-26,10000.0,BP AMERICA PRODUCTION COMPANY,38300.0,IGNACIO BLANCO,6865.53,-107.73341,37.21966,257468.0,4122740.0,15.0,34N,8W,NENW,N,1013.0,N,2462.0,W,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06707741&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
31,200443414,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Location: my house, 7890 yards SE of Pratt site
Issue: smelled distinct odor of petroleum. smelled like oily rags in an auto shop. distinct from when Front Range landfill stinks.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
32,200443413,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Location: the odor appears to be emanating from the Pratt site. I observed the odor in my backyard.
Issue: At approximately 5:35PM this evening there was a thick petroleum based odor. The wind was coming out of the north by northeast with gusts up to 20mph and 82F at 33% humidity. This is not the landfill, this is not from water features in the golf course. This is coming from the drill site next to our highly populated residential area.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
33,200443412,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,NOISE,The noise is a nuisance and keeps our family up throughout the night. It sounds like someone is jingling a jar of ice all night long and the equipment frequently bangs throughout the middle of the night. We are unable to open our windows because of the smell and noise level.,,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
34,200443412,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Location: Pratt well location at County line 1 and Sheridan Parkway in Erie CO.
Issue: The quality of the air is subpar and makes my families throats and lungs burn. An out of town individual who happened to drive by our home asking for directions was shocked at the ""pungent smell"" upon opening her car window and couldn't believe that the state would allow such horrific odors into our family neighborhood.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
35,200443411,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Location: Pratt well location, north edge of Vista Ridge subdivision
Issue: The smell coming from the well is very noticeable today. We have to keep all of the windows and doors closed (including the garage doors) in order to keep out the smell. Our children are also experiencing frequent headaches lately.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
36,200443410,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"After hearing complaints about oil and gas smells at Vista Ridge. I drove to that area from Grandview, in Erie, where I live in Erie, I have not yet encountered smells relating to something like diesel where I live in Erie. So I drove up to Vista Ridge to smell what those folks were smelling there. Drove through Crestview St. and the smell was very much like oil, diesel like inside a service gas station or where they work on changing tires, very strong and pungent. The location again, Vista Ridge in Erie Colorado on Crestview St. and block over.
Odor described as: oil, gas/diesel like stench, very strong, pungent, smell similar to a working gas station or a tire service area.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
37,200443407,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Pratt Facility ID 434526 We are 1 mile south of this facility in Vista Ridge We are indoors and the odor is very strong my eyes are burning. Very very strong gas smell that is burning our eyes and we all have a headache and feel nauseous. Wind is coming out of the north by northwest with gusts up to 11 mph Current temperature is 80 and humidity is 30%

Odor first noticed 8/1/17, described as ""chemical or gas"".",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
38,200443406,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Petroleum odor, burning eyes, taste in mouth, and coughing. 6PM, and wind coming out of the north by northeast with gusts up to 20mph and 82F at 33% humidity. Also, very noisy at 4AM this morning.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
39,200443405,8/3/2017,APPROVED,8/3/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/3/2017,Online Tool,,ODOR,"Location: Pratt -- Facility ID: 434526
Issue: I have smelled a strong petroleum smell coming from the Pratt site the majority of the day (8/2/17). This smell is a distinct oil smell. IT IS NOT THE DUMP!!! It is a very distinct smell and the same one I smelled coming from the Waste Connections site. It is so strong that you want to go inside immediately and shut your door as fast as you can. It is strong and toxic smelling. My family including my CHILDREN are being exposed to this horrible toxic smell. This is NOT OK! Please figure out a way to drill without using petroleum based drilling mud. Why can't you use water??? wind coming out of the north by northeast with gusts up to 20mph and 82F at 33% humidity
Odor described as ""strong petroleum toxic smell"", first noticed 7/25/17.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
40,200443402,8/2/2017,ON HOLD,8/2/2017,Nearby resident,LOCATION,,,5.0,069,Null,ENCORE,441710.0,LARIMER,NWNW,12,5N,68W,6,47120.0,KERR MCGEE OIL & GAS ONSHORE LP,8/2/2017,Online Tool,,NOISE,"Location: I believe the nois is coming from the support rig abt 1/2 mi to the south or the drill rig abt 1 mi to the east
Issue: Very low pitched hummm. Loud enough to keep us awake at night",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,200443400,8/2/2017,APPROVED,8/2/2017,Nearby resident,WELL,,,5.0,123,38228,Pratt,434529.0,WELD,SESE,29,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,8/2/2017,Online Tool,,ODOR,"Location: Pratt Site in Vista Ridge
Issue: Went for a 6 a.m. run on the community path in Vista Ridge and the full 2 miles was super smelly (OILY) surrounding the Pratt site.",,,,,,,,,,12338228.0,05-123-38228,123.0,Weld,4E-29H-P168,Pratt,,f,f,f,t,434529.0,434526.0,Pratt 29H-P168,XX,2015-07-30,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,90750.0,WATTENBERG,5177.16,-105.02242700000001,40.016601,498086.0,4429600.0,29.0,1N,68W,SESE,6,677.0,S,1201.0,E,PLANNED LatLong,t,t,f,f,f,t,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12338228&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
42,200443399,8/1/2017,ON HOLD,8/1/2017,Nearby resident,LOCATION,,,5.0,123,Null,Triple Creek,436824.0,WELD,SENE,8,5N,66W,6,10459.0,EXTRACTION OIL & GAS INC,8/1/2017,Online Tool,,NOISE,"Location: Triple Creek Project located just off 71st Ave. in West Greeley.
Issue: The noise from the current process happening at the Triple Creek site is extremely loud. The noise has made it almost impossible for us to use our out door areas due to the fact we have to shout to converse. We are unable to leave windows open at night due to the noise. The noise is somewhat intermittent, however it it more on than off. It seems to be quite loud after midnight. Is sounds as if there is something revolving as the level increases and decreases.
Noise is described as like a nearby train, noise you hear, first noticed on 7/11/17.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
